-48544.21,-62352.85,-96336.28,-96360.18,-94067.88,-60039.11,12226.47
-48519.54,-62324.39,-96278.66,-96331.41,-94045.54,-60009.43,12230.63
-48402.59,-62246.84,-96208.86,-96313.13,-94033.72,-60002.83,12224.73
-48415.02,-62266.55,-96261.45,-96341.34,-94055.18,-60013.94,12222.63
-48527.45,-62338.23,-96329.02,-96359.20,-94055.38,-60007.32,12225.87
-48531.94,-62328.33,-96290.80,-96336.59,-94035.73,-59979.47,12220.86
-48410.48,-62250.52,-96214.47,-96311.74,-94024.53,-59962.57,12214.13
-48377.91,-62239.53,-96239.70,-96321.93,-94033.36,-59964.01,12208.10
-48489.11,-62313.40,-96313.82,-96349.96,-94051.76,-59980.46,12198.69
-48525.39,-62329.31,-96302.94,-96346.81,-94049.01,-59978.29,12195.49
-48420.74,-62260.40,-96231.01,-96328.21,-94039.55,-59970.98,12186.28
-48363.72,-62233.22,-96239.10,-96336.66,-94050.98,-59977.44,12175.26
-48465.15,-62304.73,-96313.84,-96355.17,-94061.97,-59985.24,12167.26
-48528.25,-62331.17,-96312.14,-96351.98,-94055.18,-59974.40,12150.61
-48438.84,-62265.63,-96236.70,-96322.07,-94039.53,-59954.44,12144.13
-48348.07,-62211.07,-96209.33,-96309.51,-94034.95,-59948.52,12132.62
-48438.53,-62277.97,-96295.49,-96339.13,-94058.48,-59968.50,12117.24
-48531.11,-62330.63,-96325.87,-96347.23,-94062.82,-59974.22,12102.22
-48461.69,-62275.29,-96256.38,-96314.87,-94042.66,-59952.23,12091.44
-48351.40,-62207.63,-96212.88,-96298.13,-94034.39,-59943.49,12083.69
-48411.26,-62256.29,-96282.66,-96320.48,-94049.59,-59953.66,12075.64
-48520.58,-62325.33,-96330.23,-96338.23,-94058.73,-59961.46,12069.83
-48482.88,-62290.78,-96275.30,-96315.90,-94039.80,-59949.48,12065.58
-48362.63,-62213.89,-96209.86,-96293.57,-94023.93,-59939.15,12061.25
-48385.36,-62238.25,-96259.17,-96313.15,-94035.82,-59952.34,12062.25
-48502.61,-62310.52,-96323.97,-96330.98,-94045.90,-59958.30,12064.38
-48498.34,-62298.58,-96284.59,-96316.88,-94036.24,-59952.54,12066.54
-48375.70,-62218.96,-96215.41,-96291.40,-94020.87,-59939.26,12070.12
-48369.98,-62223.32,-96251.48,-96300.84,-94028.63,-59932.47,12089.75
-48485.85,-62297.77,-96316.50,-96318.55,-94037.52,-59944.88,12101.99
-48496.89,-62297.48,-96282.39,-96303.98,-94025.41,-59934.23,12114.82
-48379.79,-62220.41,-96206.69,-96273.45,-94007.43,-59913.27,12138.81
-48351.23,-62208.59,-96231.12,-96288.56,-94024.63,-59923.84,12164.02
-48464.19,-62287.74,-96304.03,-96314.36,-94035.35,-59933.65,12191.45
-48519.20,-62316.64,-96300.30,-96318.00,-94038.03,-59940.05,12216.37
-48422.32,-62255.66,-96227.79,-96303.92,-94035.02,-59941.66,12241.65
-48355.52,-62221.49,-96230.02,-96306.89,-94042.64,-59943.55,12267.17
-48464.88,-62296.23,-96316.26,-96333.60,-94056.96,-59955.36,12292.88
-48537.35,-62339.21,-96330.41,-96345.16,-94063.11,-59965.77,12312.10
-48458.25,-62282.95,-96266.01,-96320.23,-94054.05,-59947.87,12331.64
-48374.38,-62234.32,-96245.11,-96321.62,-94064.09,-59958.46,12351.73
-48453.82,-62290.89,-96318.07,-96347.88,-94078.35,-59973.84,12368.14
-48549.51,-62347.37,-96349.67,-96363.09,-94084.86,-59989.84,12383.60
-48496.40,-62304.86,-96288.02,-96344.82,-94073.98,-59978.58,12398.24
-48385.58,-62236.55,-96240.26,-96327.21,-94064.63,-59963.71,12407.43
-48437.26,-62283.27,-96306.49,-96354.34,-94081.98,-59985.51,12415.90
-48549.73,-62353.30,-96357.18,-96369.25,-94087.74,-59993.24,12421.67
-48526.93,-62329.83,-96309.13,-96354.61,-94075.23,-59989.04,12423.64
-48404.18,-62249.09,-96240.28,-96330.63,-94057.12,-59971.34,12430.14
-48427.33,-62275.73,-96291.63,-96350.70,-94072.23,-59985.20,12439.55
-48546.42,-62352.85,-96356.22,-96372.11,-94084.01,-59996.80,12447.04
-48537.06,-62336.31,-96312.99,-96349.02,-94066.06,-59968.90,12448.45
-48420.94,-62264.63,-96244.91,-96325.22,-94055.20,-59960.77,12448.94
-48419.60,-62276.90,-96289.39,-96345.47,-94072.70,-59978.42,12456.16
-48530.22,-62341.27,-96351.41,-96362.37,-94075.45,-59983.12,12460.99
-48539.70,-62337.36,-96317.04,-96344.04,-94061.37,-59968.59,12462.06
-48432.29,-62265.32,-96247.95,-96318.16,-94050.82,-59953.68,12468.07
-48398.25,-62254.34,-96266.88,-96329.33,-94066.24,-59963.85,12470.42
-48514.26,-62333.52,-96347.28,-96357.20,-94085.24,-59983.59,12472.70
-48567.70,-62360.09,-96344.33,-96359.91,-94082.49,-59990.47,12474.60
-48467.01,-62290.15,-96269.54,-96338.02,-94069.95,-59977.68,12477.35
-48401.34,-62258.01,-96273.90,-96351.55,-94085.73,-59993.02,12480.68
-48498.52,-62326.81,-96356.24,-96379.42,-94100.77,-60006.68,12483.09
-48561.42,-62356.94,-96358.05,-96372.98,-94090.94,-59997.11,12484.86
-48487.75,-62303.00,-96290.73,-96349.60,-94076.23,-59987.92,12488.23
-48389.56,-62245.67,-96252.60,-96340.40,-94069.39,-59988.50,12493.91
-48470.07,-62306.85,-96333.55,-96365.84,-94089.24,-60000.93,12497.78
-48564.17,-62358.79,-96359.89,-96365.95,-94085.06,-60003.46,12498.25
-48501.41,-62309.53,-96282.59,-96336.69,-94066.40,-59983.43,12500.03
-48391.32,-62243.10,-96238.77,-96328.28,-94066.93,-59978.82,12502.31
-48447.02,-62288.52,-96310.73,-96356.27,-94086.00,-60000.44,12510.43
-48559.16,-62362.68,-96357.23,-96369.63,-94093.63,-60010.05,12509.31
-48520.02,-62326.03,-96296.38,-96335.81,-94072.39,-59978.00,12510.25
-48405.29,-62253.50,-96238.59,-96317.24,-94063.63,-59968.52,12515.57
-48430.37,-62284.27,-96299.27,-96344.66,-94083.83,-59994.32,12520.73
-48541.89,-62358.91,-96352.60,-96359.95,-94086.23,-59996.30,12522.85
-48547.18,-62354.48,-96320.28,-96342.84,-94072.97,-59975.63,12526.39
-48434.57,-62280.99,-96249.18,-96319.48,-94061.88,-59971.43,12534.01
-48413.54,-62273.39,-96276.70,-96331.10,-94069.50,-59981.11,12536.98
-48527.07,-62345.99,-96343.64,-96352.80,-94075.12,-59985.78,12537.81
-48550.29,-62351.51,-96318.67,-96345.41,-94067.85,-59981.38,12538.57
-48450.62,-62284.90,-96254.92,-96329.33,-94065.34,-59978.38,12539.26
-48409.61,-62267.96,-96269.79,-96342.63,-94080.39,-59992.13,12543.89
-48513.48,-62341.94,-96341.02,-96370.05,-94093.04,-60005.96,12553.23
-48567.93,-62368.88,-96343.19,-96367.48,-94088.13,-60003.19,12559.15
-48469.22,-62296.34,-96264.40,-96334.61,-94065.28,-59982.87,12561.10
-48400.91,-62260.92,-96258.14,-96338.56,-94073.77,-59991.61,12563.22
-48501.36,-62334.88,-96341.24,-96369.19,-94095.23,-60011.39,12566.62
-48570.54,-62373.95,-96349.18,-96367.48,-94091.66,-60009.69,12570.26
-48494.25,-62321.94,-96284.16,-96344.60,-94079.20,-60004.73,12573.84
-48391.28,-62251.39,-96245.94,-96328.51,-94067.13,-59989.60,12577.73
-48465.15,-62310.02,-96318.89,-96355.75,-94081.44,-60003.12,12582.04
-48567.50,-62371.71,-96351.93,-96367.62,-94085.38,-60012.04,12584.12
-48524.50,-62338.81,-96299.45,-96352.13,-94078.58,-60006.74,12589.75
-48406.37,-62261.83,-96242.79,-96330.54,-94064.59,-59995.97,12594.45
-48448.72,-62301.26,-96309.77,-96360.02,-94088.62,-60020.18,12598.07
-48566.72,-62377.26,-96375.65,-96379.42,-94102.45,-60024.91,12600.10
-48542.38,-62348.07,-96322.96,-96350.12,-94080.41,-59996.57,12607.75
-48422.46,-62271.04,-96254.88,-96321.42,-94064.01,-59986.76,12612.26
-48432.41,-62290.00,-96301.70,-96342.36,-94082.71,-60005.63,12609.67
-48562.89,-62375.22,-96377.27,-96369.90,-94098.07,-60023.84,12614.39
-48556.26,-62357.41,-96325.58,-96340.33,-94070.91,-59999.43,12616.87
-48439.94,-62283.56,-96254.59,-96318.07,-94060.09,-59987.74,12619.86
-48420.14,-62284.34,-96291.24,-96341.36,-94082.53,-60005.96,12624.67
-48541.62,-62363.91,-96375.42,-96370.84,-94097.48,-60020.63,12624.78
-48578.09,-62378.91,-96356.51,-96361.74,-94088.05,-60014.97,12626.59
-48466.67,-62303.56,-96276.09,-96334.32,-94072.05,-60003.01,12633.65
-48413.56,-62276.81,-96282.75,-96341.91,-94080.32,-60009.43,12640.54
-48519.69,-62349.61,-96355.64,-96365.99,-94091.43,-60018.34,12639.42
-48579.73,-62382.96,-96356.71,-96367.04,-94088.86,-60019.02,12644.29
-48496.69,-62319.79,-96291.49,-96347.37,-94083.16,-60011.64,12649.83
-48413.16,-62274.77,-96270.66,-96342.07,-94082.89,-60013.76,12653.61
-48506.17,-62344.78,-96353.02,-96370.86,-94098.13,-60028.87,12656.81
-48591.48,-62391.47,-96373.72,-96378.10,-94096.55,-60035.33,12660.59
-48517.30,-62333.67,-96300.84,-96352.49,-94078.24,-60026.50,12660.16
-48412.85,-62272.25,-96259.57,-96338.36,-94074.63,-60016.24,12662.78
-48481.40,-62327.64,-96335.50,-96369.03,-94097.96,-60029.16,12671.20
-48595.60,-62393.24,-96385.73,-96383.53,-94102.18,-60043.45,12677.51
-48546.80,-62350.17,-96315.88,-96352.09,-94080.75,-60023.84,12679.09
-48434.26,-62282.15,-96263.20,-96339.37,-94078.96,-60021.81,12681.62
-48476.68,-62321.11,-96330.38,-96369.52,-94101.78,-60046.91,12686.09
-48588.71,-62389.21,-96384.63,-96384.23,-94105.24,-60040.14,12686.98
-48568.11,-62362.35,-96334.20,-96357.74,-94082.55,-60017.23,12690.83
-48449.68,-62285.66,-96268.09,-96335.50,-94072.55,-60004.69,12696.59
-48454.38,-62302.22,-96312.41,-96356.78,-94091.61,-60017.25,12695.01
-48584.69,-62390.36,-96392.23,-96391.13,-94111.55,-60043.51,12699.66
-48585.88,-62378.87,-96351.04,-96373.50,-94090.52,-60035.96,12700.08
-48465.11,-62295.14,-96276.72,-96341.24,-94070.42,-60016.96,12700.91
-48436.05,-62285.19,-96296.74,-96348.95,-94077.51,-60028.02,12705.54
-48553.98,-62368.94,-96372.41,-96376.98,-94093.15,-60042.17,12705.47
-48588.09,-62373.19,-96359.41,-96366.34,-94079.77,-60032.63,12704.35
-48492.42,-62310.16,-96290.40,-96344.62,-94069.30,-60020.11,12706.76
-48436.16,-62288.41,-96293.52,-96359.59,-94086.06,-60037.86,12708.84
-48541.97,-62363.40,-96377.63,-96389.57,-94106.45,-60058.09,12715.88
-48600.04,-62389.55,-96376.98,-96382.64,-94098.05,-60051.34,12711.66
-48512.71,-62327.59,-96306.42,-96359.51,-94088.80,-60041.30,12712.73
-48422.97,-62273.16,-96280.16,-96354.27,-94086.27,-60043.76,12719.37
-48510.19,-62335.50,-96358.16,-96382.75,-94101.38,-60058.71,12724.13
-48599.22,-62384.70,-96382.33,-96388.66,-94104.08,-60060.95,12725.99
-48543.20,-62342.84,-96321.46,-96367.58,-94091.72,-60048.45,12726.10
-48439.34,-62282.60,-96275.77,-96360.20,-94089.80,-60052.45,12728.96
-48504.45,-62339.59,-96352.24,-96392.32,-94115.55,-60069.06,12726.88
-48605.88,-62403.54,-96395.13,-96403.85,-94121.77,-60067.29,12729.05
-48567.12,-62369.34,-96338.05,-96380.48,-94100.62,-60051.16,12737.01
-48458.82,-62305.82,-96289.30,-96371.20,-94100.33,-60055.47,12739.09
-48481.20,-62320.75,-96341.89,-96384.36,-94108.80,-60062.76,12739.11
-48594.95,-62393.73,-96394.53,-96400.55,-94114.59,-60073.35,12743.24
-48578.41,-62373.82,-96347.91,-96381.14,-94101.47,-60058.96,12748.29
-48466.54,-62301.04,-96287.94,-96362.66,-94095.52,-60046.53,12745.59
-48462.65,-62307.18,-96321.87,-96377.23,-94105.98,-60062.58,12747.49
-48577.25,-62383.87,-96388.72,-96397.59,-94115.93,-60068.90,12750.80
-48603.17,-62391.03,-96371.30,-96391.56,-94110.36,-60061.23,12752.63
-48489.67,-62315.21,-96299.18,-96369.07,-94098.45,-60046.98,12750.64
-48454.07,-62303.23,-96321.42,-96384.72,-94112.80,-60063.79,12754.31
-48559.36,-62377.66,-96390.64,-96402.73,-94118.41,-60070.51,12755.20
-48598.99,-62391.85,-96372.38,-96386.77,-94099.81,-60051.49,12758.73
-48514.71,-62335.82,-96308.77,-96373.34,-94095.34,-60049.12,12759.81
-48449.35,-62302.00,-96303.70,-96375.49,-94097.64,-60054.26,12765.93
-48550.80,-62377.68,-96382.09,-96401.88,-94111.26,-60069.21,12759.94
-48619.87,-62417.45,-96390.53,-96404.23,-94113.05,-60068.50,12755.27
-48524.81,-62336.80,-96304.48,-96362.52,-94082.80,-60037.14,12762.73
-48425.70,-62278.48,-96267.55,-96354.50,-94079.92,-60033.25,12757.86
-48516.27,-62350.23,-96359.13,-96398.31,-94114.95,-60066.09,12749.26
-48606.21,-62407.50,-96389.01,-96405.20,-94119.68,-60069.95,12745.25
-48552.35,-62367.54,-96332.59,-96379.27,-94105.63,-60055.80,12745.79
-48445.57,-62303.41,-96281.81,-96358.50,-94095.56,-60041.84,12751.33
-48509.23,-62359.78,-96362.99,-96393.26,-94122.90,-60066.15,12756.01
-48611.45,-62422.59,-96405.24,-96405.40,-94122.32,-60073.55,12756.07
-48574.41,-62388.93,-96350.16,-96381.91,-94103.10,-60058.46,12758.55
-48458.87,-62313.18,-96287.13,-96356.89,-94088.81,-60033.70,12753.82
-48480.84,-62334.57,-96335.14,-96369.14,-94093.46,-60041.95,12740.99
-48590.61,-62408.59,-96386.06,-96392.81,-94102.47,-60062.98,12732.07
-48589.72,-62400.73,-96356.73,-96386.35,-94099.70,-60052.56,12735.44
-48486.18,-62330.90,-96298.60,-96366.10,-94090.67,-60043.49,12752.85
-48473.04,-62329.60,-96318.00,-96369.25,-94091.43,-60045.07,12764.95
-48582.90,-62404.30,-96377.30,-96393.75,-94101.98,-60059.14,12776.35
-48603.80,-62408.50,-96356.83,-96381.66,-94093.53,-60052.07,12787.28
-48498.10,-62341.63,-96281.56,-96357.67,-94081.44,-60038.88,12795.46
-48451.02,-62315.63,-96296.27,-96367.20,-94090.31,-60042.19,12802.86
-48571.57,-62394.87,-96385.46,-96400.39,-94112.24,-60066.60,12800.71
-48634.58,-62429.00,-96390.17,-96400.88,-94113.72,-60068.32,12796.49
-48530.60,-62355.96,-96301.73,-96368.63,-94093.63,-60051.25,12794.00
-48454.49,-62315.05,-96290.38,-96368.07,-94096.98,-60056.81,12796.73
-48552.82,-62386.64,-96377.48,-96400.55,-94119.88,-60078.98,12799.82
-48615.31,-62417.11,-96381.21,-96396.27,-94112.44,-60072.88,12800.08
-48531.27,-62357.14,-96303.47,-96366.01,-94091.61,-60051.51,12785.60
-48447.27,-62312.32,-96285.79,-96369.56,-94099.50,-60061.48,12761.48
-48534.73,-62380.39,-96373.99,-96404.84,-94122.12,-60088.62,12739.62
-48625.48,-62433.11,-96400.26,-96406.42,-94115.86,-60082.14,12725.61
-48555.77,-62375.25,-96317.02,-96363.71,-94085.55,-60048.68,12660.77
-48425.70,-62284.12,-96248.42,-96324.52,-94057.92,-60021.23,12525.98
-48440.63,-62286.46,-96279.11,-96317.28,-94037.43,-60010.50,12426.72
-48515.02,-62318.47,-96292.98,-96298.73,-94009.40,-59985.26,12370.64
-48447.56,-62249.32,-96197.21,-96232.46,-93947.42,-59932.20,12442.12
-48291.57,-62136.33,-96089.56,-96175.84,-93899.90,-59887.34,12536.49
-48323.31,-62178.86,-96155.62,-96218.53,-93939.22,-59911.37,12642.28
-48455.12,-62270.04,-96238.92,-96252.15,-93963.51,-59938.93,12803.28
-48467.77,-62274.39,-96213.13,-96247.88,-93960.52,-59939.51,12955.94
-48388.78,-62236.91,-96178.91,-96261.95,-93983.31,-59961.44,12998.50
-48399.55,-62267.91,-96240.28,-96308.19,-94026.52,-60000.80,12964.62
-48540.48,-62365.32,-96346.23,-96365.70,-94070.04,-60042.04,12905.45
-48591.02,-62398.96,-96351.64,-96383.34,-94089.69,-60063.92,12843.27
-48501.36,-62343.35,-96293.39,-96370.37,-94092.03,-60062.93,12800.75
-48455.00,-62317.53,-96300.66,-96367.02,-94091.48,-60058.40,12795.01
-48567.03,-62398.63,-96374.93,-96397.05,-94110.81,-60079.97,12783.21
-48621.01,-62429.58,-96377.84,-96400.70,-94114.12,-60078.27,12776.86
-48529.70,-62365.59,-96307.92,-96374.75,-94100.41,-60065.64,12777.13
-48446.96,-62317.42,-96287.69,-96366.62,-94095.30,-60068.23,12779.59
-48537.86,-62382.91,-96366.99,-96384.98,-94100.69,-60073.30,12774.13
-48621.95,-62433.58,-96386.30,-96390.04,-94102.85,-60067.79,12768.10
-48551.25,-62382.40,-96316.70,-96360.60,-94084.10,-60055.25,12763.72
-48452.72,-62323.03,-96281.14,-96348.17,-94078.31,-60049.79,12761.04
-48533.48,-62386.33,-96365.50,-96388.81,-94106.43,-60079.18,12764.59
-48632.01,-62444.43,-96403.43,-96405.40,-94114.03,-60086.43,12765.13
-48582.79,-62403.65,-96341.31,-96384.14,-94101.49,-60079.21,12762.00
-48478.88,-62341.61,-96294.46,-96366.10,-94096.75,-60068.34,12758.89
-48510.75,-62374.57,-96346.27,-96377.39,-94103.59,-60066.00,12755.09
